unfold0 file,unfold0 result,unfold0 duration,cvc5 filename,cvc5 result,cvc5 duration,unfold5 file,unfold5 result,unfold5 duration,no_interp file,no_interp result,no_interp duration,sqlsolver filename,sqlsolver result,sqlsolver duration,modified_sqlsolver file,modified_sqlsolver result,modified_sqlsolver duration,cvc5_nonneg file,cvc5_nonneg result,cvc5_nonneg duration
bapa/card/fol_0000007.smt2,sat,0.19291400909423828,card/cvc5_bapa/fol_0000007.smt2,sat,0.021603822708129883,bapa/card/fol_0000007.smt2,sat,0.1473679542541504,bapa/card/fol_0000007.smt2,sat,0.11217522621154785,card/cvc5_bapa/fol_0000007.smt2,sat,0.087,card/cvc5_bapa/fol_0000007.smt2,unknown,0.084,card/cvc5_bapa/fol_0000007.smt2,sat,0.022240877151489258
bapa/card/fol_0000008.smt2,sat,0.14785194396972656,card/cvc5_bapa/fol_0000008.smt2,sat,0.02234506607055664,bapa/card/fol_0000008.smt2,sat,0.7016150951385498,bapa/card/fol_0000008.smt2,sat,0.11092472076416016,card/cvc5_bapa/fol_0000008.smt2,sat,0.006,card/cvc5_bapa/fol_0000008.smt2,sat,0.006,card/cvc5_bapa/fol_0000008.smt2,sat,0.022279024124145508
bapa/card/fol_0000009.smt2,sat,0.5605950355529785,card/cvc5_bapa/fol_0000009.smt2,sat,0.021924257278442383,bapa/card/fol_0000009.smt2,sat,0.5094459056854248,bapa/card/fol_0000009.smt2,sat,0.1124262809753418,card/cvc5_bapa/fol_0000009.smt2,sat,0.086,card/cvc5_bapa/fol_0000009.smt2,unknown,0.085,card/cvc5_bapa/fol_0000009.smt2,sat,0.02299213409423828
bapa/card/fol_0000010.smt2,sat,0.10811614990234375,card/cvc5_bapa/fol_0000010.smt2,sat,0.021231889724731445,bapa/card/fol_0000010.smt2,sat,0.2654693126678467,bapa/card/fol_0000010.smt2,sat,0.11142897605895996,card/cvc5_bapa/fol_0000010.smt2,sat,0.084,card/cvc5_bapa/fol_0000010.smt2,unknown,0.083,card/cvc5_bapa/fol_0000010.smt2,sat,0.021608829498291016
bapa/card/fol_0000011.smt2,sat,0.1108701229095459,card/cvc5_bapa/fol_0000011.smt2,sat,0.021346092224121094,bapa/card/fol_0000011.smt2,sat,0.20601606369018555,bapa/card/fol_0000011.smt2,sat,0.08413004875183105,card/cvc5_bapa/fol_0000011.smt2,sat,0.085,card/cvc5_bapa/fol_0000011.smt2,unknown,0.084,card/cvc5_bapa/fol_0000011.smt2,sat,0.02278876304626465
bapa/card/fol_0000012.smt2,sat,0.21135473251342773,card/cvc5_bapa/fol_0000012.smt2,sat,0.0218508243560791,bapa/card/fol_0000012.smt2,sat,0.6036028861999512,bapa/card/fol_0000012.smt2,sat,0.08368611335754395,card/cvc5_bapa/fol_0000012.smt2,sat,0.084,card/cvc5_bapa/fol_0000012.smt2,unknown,0.084,card/cvc5_bapa/fol_0000012.smt2,sat,0.02397012710571289
bapa/card/fol_0000013.smt2,sat,0.15242290496826172,card/cvc5_bapa/fol_0000013.smt2,sat,0.02137899398803711,bapa/card/fol_0000013.smt2,sat,0.19985413551330566,bapa/card/fol_0000013.smt2,sat,0.08517718315124512,card/cvc5_bapa/fol_0000013.smt2,sat,0.007,card/cvc5_bapa/fol_0000013.smt2,sat,0.007,card/cvc5_bapa/fol_0000013.smt2,sat,0.02236175537109375
bapa/card/fol_0000014.smt2,sat,0.11521196365356445,card/cvc5_bapa/fol_0000014.smt2,sat,0.021033048629760742,bapa/card/fol_0000014.smt2,sat,0.34148097038269043,bapa/card/fol_0000014.smt2,sat,0.09253811836242676,card/cvc5_bapa/fol_0000014.smt2,sat,0.006,card/cvc5_bapa/fol_0000014.smt2,sat,0.006,card/cvc5_bapa/fol_0000014.smt2,sat,0.029706954956054688
bapa/card/fol_0000015.smt2,sat,0.19759416580200195,card/cvc5_bapa/fol_0000015.smt2,sat,0.02176213264465332,bapa/card/fol_0000015.smt2,sat,0.15569210052490234,bapa/card/fol_0000015.smt2,sat,0.09380006790161133,card/cvc5_bapa/fol_0000015.smt2,sat,0.006,card/cvc5_bapa/fol_0000015.smt2,sat,0.006,card/cvc5_bapa/fol_0000015.smt2,sat,0.02245616912841797
bapa/card/fol_0000016.smt2,sat,0.1508481502532959,card/cvc5_bapa/fol_0000016.smt2,sat,0.021764039993286133,bapa/card/fol_0000016.smt2,sat,0.15268611907958984,bapa/card/fol_0000016.smt2,sat,0.08386421203613281,card/cvc5_bapa/fol_0000016.smt2,sat,0.012,card/cvc5_bapa/fol_0000016.smt2,sat,0.006,card/cvc5_bapa/fol_0000016.smt2,sat,0.023398876190185547
bapa/card/fol_0000017.smt2,sat,0.11013007164001465,card/cvc5_bapa/fol_0000017.smt2,sat,0.021403789520263672,bapa/card/fol_0000017.smt2,sat,0.34395503997802734,bapa/card/fol_0000017.smt2,sat,0.11398196220397949,card/cvc5_bapa/fol_0000017.smt2,sat,0.006,card/cvc5_bapa/fol_0000017.smt2,sat,0.005,card/cvc5_bapa/fol_0000017.smt2,sat,0.021863937377929688
bapa/card/fol_0000018.smt2,sat,0.14549612998962402,card/cvc5_bapa/fol_0000018.smt2,sat,0.021848678588867188,bapa/card/fol_0000018.smt2,sat,0.5386569499969482,bapa/card/fol_0000018.smt2,sat,0.08484578132629395,card/cvc5_bapa/fol_0000018.smt2,sat,0.006,card/cvc5_bapa/fol_0000018.smt2,sat,0.006,card/cvc5_bapa/fol_0000018.smt2,sat,0.02903604507446289
bapa/card/fol_0000019.smt2,sat,0.5044729709625244,card/cvc5_bapa/fol_0000019.smt2,sat,0.022320985794067383,bapa/card/fol_0000019.smt2,sat,0.1703479290008545,bapa/card/fol_0000019.smt2,sat,0.11285710334777832,card/cvc5_bapa/fol_0000019.smt2,sat,0.085,card/cvc5_bapa/fol_0000019.smt2,unknown,0.084,card/cvc5_bapa/fol_0000019.smt2,sat,0.02362513542175293
bapa/card/fol_0000020.smt2,sat,0.15380620956420898,card/cvc5_bapa/fol_0000020.smt2,sat,0.022211074829101562,bapa/card/fol_0000020.smt2,sat,0.6417689323425293,bapa/card/fol_0000020.smt2,sat,0.11862707138061523,card/cvc5_bapa/fol_0000020.smt2,sat,0.084,card/cvc5_bapa/fol_0000020.smt2,unknown,0.084,card/cvc5_bapa/fol_0000020.smt2,sat,0.02251887321472168
bapa/card/fol_0000021.smt2,unsat,0.0700531005859375,card/cvc5_bapa/fol_0000021.smt2,unsat,0.004045724868774414,bapa/card/fol_0000021.smt2,unsat,0.08569097518920898,bapa/card/fol_0000021.smt2,unsat,0.638840913772583,card/cvc5_bapa/fol_0000021.smt2,unsat,0.009,card/cvc5_bapa/fol_0000021.smt2,unsat,0.009,card/cvc5_bapa/fol_0000021.smt2,unsat,0.004093170166015625
bapa/card/fol_0000022.smt2,sat,0.2588338851928711,card/cvc5_bapa/fol_0000022.smt2,sat,0.02260899543762207,bapa/card/fol_0000022.smt2,sat,0.15933895111083984,bapa/card/fol_0000022.smt2,sat,0.09055113792419434,card/cvc5_bapa/fol_0000022.smt2,sat,0.086,card/cvc5_bapa/fol_0000022.smt2,unknown,0.086,card/cvc5_bapa/fol_0000022.smt2,sat,0.02231431007385254
bapa/card/fol_0000023.smt2,unsat,0.07265710830688477,card/cvc5_bapa/fol_0000023.smt2,unsat,0.004171133041381836,bapa/card/fol_0000023.smt2,unsat,0.08935213088989258,bapa/card/fol_0000023.smt2,unsat,0.6740396022796631,card/cvc5_bapa/fol_0000023.smt2,unsat,0.01,card/cvc5_bapa/fol_0000023.smt2,unsat,0.009,card/cvc5_bapa/fol_0000023.smt2,unsat,0.003923177719116211
bapa/card/fol_0000024.smt2,sat,0.3586103916168213,card/cvc5_bapa/fol_0000024.smt2,sat,0.02248978614807129,bapa/card/fol_0000024.smt2,sat,0.17061209678649902,bapa/card/fol_0000024.smt2,sat,0.0934903621673584,card/cvc5_bapa/fol_0000024.smt2,sat,0.086,card/cvc5_bapa/fol_0000024.smt2,unknown,0.085,card/cvc5_bapa/fol_0000024.smt2,sat,0.023717164993286133
bapa/card/fol_0000025.smt2,sat,0.1096341609954834,card/cvc5_bapa/fol_0000025.smt2,sat,0.00432586669921875,bapa/card/fol_0000025.smt2,sat,0.26261019706726074,bapa/card/fol_0000025.smt2,sat,0.08430218696594238,card/cvc5_bapa/fol_0000025.smt2,sat,0.006,card/cvc5_bapa/fol_0000025.smt2,sat,0.006,card/cvc5_bapa/fol_0000025.smt2,sat,0.0038309097290039062
bapa/card/fol_0000026.smt2,sat,0.15142488479614258,card/cvc5_bapa/fol_0000026.smt2,sat,0.004384040832519531,bapa/card/fol_0000026.smt2,sat,0.33985400199890137,bapa/card/fol_0000026.smt2,sat,0.08618402481079102,card/cvc5_bapa/fol_0000026.smt2,sat,0.006,card/cvc5_bapa/fol_0000026.smt2,sat,0.005,card/cvc5_bapa/fol_0000026.smt2,sat,0.004364967346191406
bapa/card/fol_0000027.smt2,sat,0.11105203628540039,card/cvc5_bapa/fol_0000027.smt2,sat,0.004203081130981445,bapa/card/fol_0000027.smt2,sat,0.28614091873168945,bapa/card/fol_0000027.smt2,sat,0.08624601364135742,card/cvc5_bapa/fol_0000027.smt2,sat,0.006,card/cvc5_bapa/fol_0000027.smt2,sat,0.006,card/cvc5_bapa/fol_0000027.smt2,sat,0.004523038864135742
bapa/card/fol_0000028.smt2,unsat,0.1330409049987793,card/cvc5_bapa/fol_0000028.smt2,unsat,0.04367518424987793,bapa/card/fol_0000028.smt2,unsat,0.11754322052001953,bapa/card/fol_0000028.smt2,unsat,1.7705368995666504,card/cvc5_bapa/fol_0000028.smt2,unsat,0.102,card/cvc5_bapa/fol_0000028.smt2,unsat,0.101,card/cvc5_bapa/fol_0000028.smt2,unsat,0.045198917388916016
bapa/card/fol_0000029.smt2,sat,0.4401581287384033,card/cvc5_bapa/fol_0000029.smt2,sat,0.04392123222351074,bapa/card/fol_0000029.smt2,sat,0.4625511169433594,bapa/card/fol_0000029.smt2,sat,0.605316162109375,card/cvc5_bapa/fol_0000029.smt2,sat,0.103,card/cvc5_bapa/fol_0000029.smt2,unknown,0.103,card/cvc5_bapa/fol_0000029.smt2,sat,0.04738974571228027
bapa/card/fol_0000030.smt2,unsat,0.06877994537353516,card/cvc5_bapa/fol_0000030.smt2,unsat,0.004143714904785156,bapa/card/fol_0000030.smt2,unsat,0.08347105979919434,bapa/card/fol_0000030.smt2,unsat,0.6209042072296143,card/cvc5_bapa/fol_0000030.smt2,unsat,0.009,card/cvc5_bapa/fol_0000030.smt2,unsat,0.009,card/cvc5_bapa/fol_0000030.smt2,unsat,0.003651857376098633
bapa/card/fol_0000031.smt2,sat,0.11202406883239746,card/cvc5_bapa/fol_0000031.smt2,sat,0.021691083908081055,bapa/card/fol_0000031.smt2,sat,0.21819519996643066,bapa/card/fol_0000031.smt2,sat,0.292431116104126,card/cvc5_bapa/fol_0000031.smt2,sat,0.006,card/cvc5_bapa/fol_0000031.smt2,sat,0.006,card/cvc5_bapa/fol_0000031.smt2,sat,0.023871183395385742
bapa/card/fol_0000032.smt2,unsat,0.07053995132446289,card/cvc5_bapa/fol_0000032.smt2,unsat,0.0037899017333984375,bapa/card/fol_0000032.smt2,unsat,0.08630776405334473,bapa/card/fol_0000032.smt2,unsat,0.4582839012145996,card/cvc5_bapa/fol_0000032.smt2,unsat,0.009,card/cvc5_bapa/fol_0000032.smt2,unsat,0.008,card/cvc5_bapa/fol_0000032.smt2,unsat,0.0039310455322265625
bapa/card/fol_0000033.smt2,sat,0.15559697151184082,card/cvc5_bapa/fol_0000033.smt2,sat,0.021857023239135742,bapa/card/fol_0000033.smt2,sat,0.1622002124786377,bapa/card/fol_0000033.smt2,sat,0.0909719467163086,card/cvc5_bapa/fol_0000033.smt2,sat,0.006,card/cvc5_bapa/fol_0000033.smt2,sat,0.006,card/cvc5_bapa/fol_0000033.smt2,sat,0.022661209106445312
bapa/card/fol_0000034.smt2,unsat,0.06947779655456543,card/cvc5_bapa/fol_0000034.smt2,unsat,0.0037109851837158203,bapa/card/fol_0000034.smt2,unsat,0.08476710319519043,bapa/card/fol_0000034.smt2,unsat,0.5346810817718506,card/cvc5_bapa/fol_0000034.smt2,unsat,0.009,card/cvc5_bapa/fol_0000034.smt2,unsat,0.008,card/cvc5_bapa/fol_0000034.smt2,unsat,0.003932952880859375
bapa/card/fol_0000035.smt2,sat,0.1154642105102539,card/cvc5_bapa/fol_0000035.smt2,sat,0.02256488800048828,bapa/card/fol_0000035.smt2,sat,0.7644760608673096,bapa/card/fol_0000035.smt2,sat,0.11165380477905273,card/cvc5_bapa/fol_0000035.smt2,sat,0.006,card/cvc5_bapa/fol_0000035.smt2,sat,0.006,card/cvc5_bapa/fol_0000035.smt2,sat,0.0235440731048584
bapa/card/fol_0000036.smt2,sat,0.10782265663146973,card/cvc5_bapa/fol_0000036.smt2,sat,0.004668235778808594,bapa/card/fol_0000036.smt2,sat,0.143049955368042,bapa/card/fol_0000036.smt2,sat,0.28682899475097656,card/cvc5_bapa/fol_0000036.smt2,sat,0.005,card/cvc5_bapa/fol_0000036.smt2,sat,0.005,card/cvc5_bapa/fol_0000036.smt2,sat,0.004309177398681641
bapa/card/fol_0000037.smt2,sat,0.11291098594665527,card/cvc5_bapa/fol_0000037.smt2,sat,0.02163386344909668,bapa/card/fol_0000037.smt2,sat,0.3430469036102295,bapa/card/fol_0000037.smt2,sat,0.08697509765625,card/cvc5_bapa/fol_0000037.smt2,sat,0.085,card/cvc5_bapa/fol_0000037.smt2,unknown,0.084,card/cvc5_bapa/fol_0000037.smt2,sat,0.021834135055541992
bapa/card/fol_0000038.smt2,unsat,0.0680232048034668,card/cvc5_bapa/fol_0000038.smt2,unsat,0.0041921138763427734,bapa/card/fol_0000038.smt2,unsat,0.08407402038574219,bapa/card/fol_0000038.smt2,unsat,0.6325411796569824,card/cvc5_bapa/fol_0000038.smt2,unsat,0.009,card/cvc5_bapa/fol_0000038.smt2,unsat,0.009,card/cvc5_bapa/fol_0000038.smt2,unsat,0.003805875778198242
bapa/card/fol_0000039.smt2,sat,0.5655601024627686,card/cvc5_bapa/fol_0000039.smt2,sat,0.02175426483154297,bapa/card/fol_0000039.smt2,sat,0.34769511222839355,bapa/card/fol_0000039.smt2,sat,0.17893409729003906,card/cvc5_bapa/fol_0000039.smt2,sat,0.085,card/cvc5_bapa/fol_0000039.smt2,unknown,0.084,card/cvc5_bapa/fol_0000039.smt2,sat,0.021537065505981445
bapa/card/fol_0000040.smt2,unsat,0.07290863990783691,card/cvc5_bapa/fol_0000040.smt2,unsat,0.0038530826568603516,bapa/card/fol_0000040.smt2,unsat,0.08599328994750977,bapa/card/fol_0000040.smt2,unsat,0.7253749370574951,card/cvc5_bapa/fol_0000040.smt2,unsat,0.009,card/cvc5_bapa/fol_0000040.smt2,unsat,0.009,card/cvc5_bapa/fol_0000040.smt2,unsat,0.004163026809692383
bapa/card/fol_0000041.smt2,sat,0.11304712295532227,card/cvc5_bapa/fol_0000041.smt2,sat,0.022118091583251953,bapa/card/fol_0000041.smt2,sat,0.1582050323486328,bapa/card/fol_0000041.smt2,sat,0.0886237621307373,card/cvc5_bapa/fol_0000041.smt2,sat,0.085,card/cvc5_bapa/fol_0000041.smt2,unknown,0.085,card/cvc5_bapa/fol_0000041.smt2,sat,0.02348613739013672
bapa/card/fol_0000042.smt2,sat,0.23918390274047852,card/cvc5_bapa/fol_0000042.smt2,sat,0.004616975784301758,bapa/card/fol_0000042.smt2,sat,0.25893187522888184,bapa/card/fol_0000042.smt2,sat,0.0837409496307373,card/cvc5_bapa/fol_0000042.smt2,sat,0.006,card/cvc5_bapa/fol_0000042.smt2,sat,0.006,card/cvc5_bapa/fol_0000042.smt2,sat,0.004250049591064453
bapa/card/fol_0000043.smt2,sat,0.9598300457000732,card/cvc5_bapa/fol_0000043.smt2,sat,0.044419050216674805,bapa/card/fol_0000043.smt2,sat,0.23729300498962402,bapa/card/fol_0000043.smt2,sat,0.24600481986999512,card/cvc5_bapa/fol_0000043.smt2,sat,0.101,card/cvc5_bapa/fol_0000043.smt2,unknown,0.101,card/cvc5_bapa/fol_0000043.smt2,sat,0.04759478569030762
bapa/card/fol_0000044.smt2,sat,0.11263799667358398,card/cvc5_bapa/fol_0000044.smt2,sat,0.022270917892456055,bapa/card/fol_0000044.smt2,sat,0.1543722152709961,bapa/card/fol_0000044.smt2,sat,0.0863180160522461,card/cvc5_bapa/fol_0000044.smt2,sat,0.006,card/cvc5_bapa/fol_0000044.smt2,sat,0.006,card/cvc5_bapa/fol_0000044.smt2,sat,0.023279905319213867
bapa/card/fol_0000045.smt2,unsat,1.858860969543457,card/cvc5_bapa/fol_0000045.smt2,unsat,0.21101617813110352,bapa/card/fol_0000045.smt2,unsat,0.5525119304656982,bapa/card/fol_0000045.smt2,timeout,100.01155209541321,card/cvc5_bapa/fol_0000045.smt2,unsat,0.892,card/cvc5_bapa/fol_0000045.smt2,unsat,0.895,card/cvc5_bapa/fol_0000045.smt2,unsat,0.22146272659301758
bapa/card/fol_0000046.smt2,timeout,100.00422191619873,card/cvc5_bapa/fol_0000046.smt2,sat,6.788840055465698,bapa/card/fol_0000046.smt2,timeout,100.0060133934021,bapa/card/fol_0000046.smt2,timeout,100.00630712509155,card/cvc5_bapa/fol_0000046.smt2,sat,9.857,card/cvc5_bapa/fol_0000046.smt2,unknown,9.823,card/cvc5_bapa/fol_0000046.smt2,sat,7.029426336288452
bapa/card/fol_0000047.smt2,timeout,100.00364708900452,card/cvc5_bapa/fol_0000047.smt2,unsat,3.5936052799224854,bapa/card/fol_0000047.smt2,unsat,31.4846031665802,bapa/card/fol_0000047.smt2,timeout,100.00606274604797,card/cvc5_bapa/fol_0000047.smt2,unsat,9.56,card/cvc5_bapa/fol_0000047.smt2,unsat,9.721,card/cvc5_bapa/fol_0000047.smt2,unsat,3.7586560249328613
bapa/card/fol_0000048.smt2,timeout,100.00518608093262,card/cvc5_bapa/fol_0000048.smt2,timeout,100.0,bapa/card/fol_0000048.smt2,timeout,100.00720000267029,bapa/card/fol_0000048.smt2,timeout,100.00631213188171,card/cvc5_bapa/fol_0000048.smt2,timeout,100.0,card/cvc5_bapa/fol_0000048.smt2,timeout,100.0,card/cvc5_bapa/fol_0000048.smt2,timeout,100.0
bapa/card/fol_0000049.smt2,timeout,100.00616312026978,card/cvc5_bapa/fol_0000049.smt2,timeout,100.0,bapa/card/fol_0000049.smt2,timeout,100.00567293167114,bapa/card/fol_0000049.smt2,timeout,100.00747013092041,card/cvc5_bapa/fol_0000049.smt2,timeout,100.0,card/cvc5_bapa/fol_0000049.smt2,timeout,100.0,card/cvc5_bapa/fol_0000049.smt2,timeout,100.0
bapa/card/fol_0000050.smt2,timeout,100.00439286231995,card/cvc5_bapa/fol_0000050.smt2,sat,0.014436006546020508,bapa/card/fol_0000050.smt2,sat,12.735831022262573,bapa/card/fol_0000050.smt2,sat,12.935556173324585,card/cvc5_bapa/fol_0000050.smt2,sat,0.017,card/cvc5_bapa/fol_0000050.smt2,sat,0.017,card/cvc5_bapa/fol_0000050.smt2,sat,0.014540910720825195
bapa/card/fol_0000051.smt2,sat,91.30523204803467,card/cvc5_bapa/fol_0000051.smt2,sat,4.1268370151519775,bapa/card/fol_0000051.smt2,timeout,100.00529479980469,bapa/card/fol_0000051.smt2,sat,0.8542683124542236,card/cvc5_bapa/fol_0000051.smt2,sat,9.757,card/cvc5_bapa/fol_0000051.smt2,unknown,9.631,card/cvc5_bapa/fol_0000051.smt2,sat,4.396503925323486
bapa/card/fol_0000052.smt2,timeout,100.00530695915222,card/cvc5_bapa/fol_0000052.smt2,sat,4.0792341232299805,bapa/card/fol_0000052.smt2,sat,3.915837287902832,bapa/card/fol_0000052.smt2,timeout,100.00743412971497,card/cvc5_bapa/fol_0000052.smt2,sat,9.652,card/cvc5_bapa/fol_0000052.smt2,unknown,9.815,card/cvc5_bapa/fol_0000052.smt2,sat,4.284253358840942
bapa/card/fol_0000053.smt2,sat,3.3017101287841797,card/cvc5_bapa/fol_0000053.smt2,sat,4.031565189361572,bapa/card/fol_0000053.smt2,sat,0.44213294982910156,bapa/card/fol_0000053.smt2,sat,1.9218711853027344,card/cvc5_bapa/fol_0000053.smt2,sat,9.538,card/cvc5_bapa/fol_0000053.smt2,unknown,9.633,card/cvc5_bapa/fol_0000053.smt2,sat,4.239388942718506
bapa/card/fol_0000054.smt2,sat,0.4195592403411865,card/cvc5_bapa/fol_0000054.smt2,sat,4.1411919593811035,bapa/card/fol_0000054.smt2,sat,1.313326120376587,bapa/card/fol_0000054.smt2,sat,11.986822128295898,card/cvc5_bapa/fol_0000054.smt2,sat,9.978,card/cvc5_bapa/fol_0000054.smt2,unknown,9.938,card/cvc5_bapa/fol_0000054.smt2,sat,4.3354151248931885
bapa/card/fol_0000055.smt2,timeout,100.0055480003357,card/cvc5_bapa/fol_0000055.smt2,unsat,3.27380108833313,bapa/card/fol_0000055.smt2,unsat,38.82322978973389,bapa/card/fol_0000055.smt2,timeout,100.00686192512512,card/cvc5_bapa/fol_0000055.smt2,sat,47.529,card/cvc5_bapa/fol_0000055.smt2,unknown,35.599,card/cvc5_bapa/fol_0000055.smt2,unsat,3.4714388847351074
bapa/card/fol_0000056.smt2,timeout,100.00289702415466,card/cvc5_bapa/fol_0000056.smt2,sat,0.017775774002075195,bapa/card/fol_0000056.smt2,sat,5.365246772766113,bapa/card/fol_0000056.smt2,sat,0.22930598258972168,card/cvc5_bapa/fol_0000056.smt2,sat,0.018,card/cvc5_bapa/fol_0000056.smt2,sat,0.017,card/cvc5_bapa/fol_0000056.smt2,sat,0.014508962631225586
bapa/card/fol_0000057.smt2,timeout,100.005215883255,card/cvc5_bapa/fol_0000057.smt2,sat,0.22205209732055664,bapa/card/fol_0000057.smt2,sat,11.893621921539307,bapa/card/fol_0000057.smt2,timeout,100.00521421432495,card/cvc5_bapa/fol_0000057.smt2,sat,0.897,card/cvc5_bapa/fol_0000057.smt2,unknown,0.898,card/cvc5_bapa/fol_0000057.smt2,sat,0.22816014289855957
bapa/card/fol_0000058.smt2,unsat,0.10928487777709961,card/cvc5_bapa/fol_0000058.smt2,unsat,0.051267147064208984,bapa/card/fol_0000058.smt2,unsat,0.1398317813873291,bapa/card/fol_0000058.smt2,unsat,2.3420727252960205,card/cvc5_bapa/fol_0000058.smt2,unsat,0.106,card/cvc5_bapa/fol_0000058.smt2,unsat,0.11,card/cvc5_bapa/fol_0000058.smt2,unsat,0.05369091033935547
bapa/card/fol_0000059.smt2,unsat,0.07817220687866211,card/cvc5_bapa/fol_0000059.smt2,unsat,0.011075973510742188,bapa/card/fol_0000059.smt2,unsat,0.11307692527770996,bapa/card/fol_0000059.smt2,timeout,100.0062370300293,card/cvc5_bapa/fol_0000059.smt2,unsat,0.011,card/cvc5_bapa/fol_0000059.smt2,unsat,0.015,card/cvc5_bapa/fol_0000059.smt2,unsat,0.011567115783691406
bapa/card/fol_0000060.smt2,unsat,1.9120469093322754,card/cvc5_bapa/fol_0000060.smt2,unsat,0.21570587158203125,bapa/card/fol_0000060.smt2,unsat,3.5227818489074707,bapa/card/fol_0000060.smt2,timeout,100.00069212913513,card/cvc5_bapa/fol_0000060.smt2,unsat,0.89,card/cvc5_bapa/fol_0000060.smt2,unsat,0.893,card/cvc5_bapa/fol_0000060.smt2,unsat,0.22225093841552734
bapa/card/fol_0000061.smt2,unsat,0.3492438793182373,card/cvc5_bapa/fol_0000061.smt2,unsat,0.21387100219726562,bapa/card/fol_0000061.smt2,unsat,0.21425414085388184,bapa/card/fol_0000061.smt2,timeout,100.00211095809937,card/cvc5_bapa/fol_0000061.smt2,unsat,0.879,card/cvc5_bapa/fol_0000061.smt2,unsat,0.883,card/cvc5_bapa/fol_0000061.smt2,unsat,0.22461700439453125
bapa/card/fol_0000062.smt2,timeout,100.00537610054016,card/cvc5_bapa/fol_0000062.smt2,sat,0.22423982620239258,bapa/card/fol_0000062.smt2,sat,20.217622995376587,bapa/card/fol_0000062.smt2,sat,1.350132942199707,card/cvc5_bapa/fol_0000062.smt2,sat,0.887,card/cvc5_bapa/fol_0000062.smt2,unknown,0.886,card/cvc5_bapa/fol_0000062.smt2,sat,0.2321758270263672
bapa/card/fol_0000063.smt2,unsat,0.1500539779663086,card/cvc5_bapa/fol_0000063.smt2,unsat,0.05520272254943848,bapa/card/fol_0000063.smt2,unsat,0.24310708045959473,bapa/card/fol_0000063.smt2,unsat,1.8673532009124756,card/cvc5_bapa/fol_0000063.smt2,unsat,0.109,card/cvc5_bapa/fol_0000063.smt2,unsat,0.109,card/cvc5_bapa/fol_0000063.smt2,unsat,0.05360102653503418
bapa/card/fol_0000064.smt2,unsat,0.07906889915466309,card/cvc5_bapa/fol_0000064.smt2,unsat,0.013782739639282227,bapa/card/fol_0000064.smt2,unsat,0.10957121849060059,bapa/card/fol_0000064.smt2,timeout,100.00551414489746,card/cvc5_bapa/fol_0000064.smt2,unsat,0.015,card/cvc5_bapa/fol_0000064.smt2,unsat,0.014,card/cvc5_bapa/fol_0000064.smt2,unsat,0.011501789093017578
bapa/card/fol_0000065.smt2,unsat,1.3901381492614746,card/cvc5_bapa/fol_0000065.smt2,unsat,0.21732521057128906,bapa/card/fol_0000065.smt2,unsat,5.384966850280762,bapa/card/fol_0000065.smt2,timeout,100.00551223754883,card/cvc5_bapa/fol_0000065.smt2,unsat,0.844,card/cvc5_bapa/fol_0000065.smt2,unsat,0.85,card/cvc5_bapa/fol_0000065.smt2,unsat,0.21895384788513184
bapa/card/fol_0000066.smt2,unsat,0.18420100212097168,card/cvc5_bapa/fol_0000066.smt2,unsat,0.21731877326965332,bapa/card/fol_0000066.smt2,unsat,0.5645389556884766,bapa/card/fol_0000066.smt2,timeout,100.00594162940979,card/cvc5_bapa/fol_0000066.smt2,unsat,0.86,card/cvc5_bapa/fol_0000066.smt2,unsat,0.86,card/cvc5_bapa/fol_0000066.smt2,unsat,0.21654295921325684
bapa/card/fol_0000067.smt2,unsat,5.726370096206665,card/cvc5_bapa/fol_0000067.smt2,unsat,0.22007513046264648,bapa/card/fol_0000067.smt2,unsat,0.17680692672729492,bapa/card/fol_0000067.smt2,timeout,100.00730180740356,card/cvc5_bapa/fol_0000067.smt2,unsat,0.881,card/cvc5_bapa/fol_0000067.smt2,unsat,0.885,card/cvc5_bapa/fol_0000067.smt2,unsat,0.21660995483398438
bapa/card/fol_0000068.smt2,unsat,0.6974620819091797,card/cvc5_bapa/fol_0000068.smt2,unsat,0.21115326881408691,bapa/card/fol_0000068.smt2,unsat,0.8096508979797363,bapa/card/fol_0000068.smt2,timeout,100.00655102729797,card/cvc5_bapa/fol_0000068.smt2,unsat,0.884,card/cvc5_bapa/fol_0000068.smt2,unsat,0.889,card/cvc5_bapa/fol_0000068.smt2,unsat,0.21898412704467773
bapa/card/fol_0000069.smt2,timeout,100.00587105751038,card/cvc5_bapa/fol_0000069.smt2,sat,4.078300952911377,bapa/card/fol_0000069.smt2,timeout,100.00649499893188,bapa/card/fol_0000069.smt2,timeout,100.00567817687988,card/cvc5_bapa/fol_0000069.smt2,sat,10.035,card/cvc5_bapa/fol_0000069.smt2,unknown,9.66,card/cvc5_bapa/fol_0000069.smt2,sat,4.266149997711182
bapa/card/fol_0000070.smt2,unsat,4.392411708831787,card/cvc5_bapa/fol_0000070.smt2,unsat,3.645892858505249,bapa/card/fol_0000070.smt2,timeout,100.00837421417236,bapa/card/fol_0000070.smt2,timeout,100.0061366558075,card/cvc5_bapa/fol_0000070.smt2,unsat,9.591,card/cvc5_bapa/fol_0000070.smt2,unsat,9.454,card/cvc5_bapa/fol_0000070.smt2,unsat,3.879992723464966
